power_coefficient_SI,power_exponent
52184113.57355358,2.612261185882811
31463871.470767472,2.5739688588328997
5298388.216919116,2.4236470704143454
315492.16189350485,2.1951212768587625
17404543.842089605,2.524312479897978
71701588.92173398,2.641096569670017
319309024.8984984,2.7600126567439207
4316724.046306415,2.409521452106805
14956455.424422497,2.51184886556075
7200895.339514788,2.4494206848138944
5599704.612391185,2.429481679500769
38267814.20584669,2.5878341392152793
10100087.952088123,2.4794765964418204
138738408.1611675,2.694043656632857
13727768.714686979,2.502908348691637
34469868.80635248,2.5811284263492813
1038885.7831679323,2.2926544764798833
16568059.575761274,2.5203785652526443
108530.085763654,2.1080973208584988
5471998.665156702,2.4302717140961163
26103207.573995028,2.5560519817040057
6504692.398461891,2.444559234335036
111437107.42544377,2.6742993132288793
12350703.560542144,2.4959366324065675
68870831.98732829,2.637466445073826
28378931.767039955,2.560996920023767
28942063.832131807,2.5647837967388964
274148.96791701514,2.1817064983822676
425965543.9364918,2.7874167228915434
13153758.3039463,2.4987715050339543
7566864.219071883,2.4558001794430626
379438.4742976786,2.212033641318402
51527772.543528214,2.6135929970878036
4235187.7662430545,2.4063642187542533
220396868.00473145,2.731332105361157
15451358.751750862,2.5130856095082454
11804918.321576936,2.49263002699554
8729155.918169193,2.4661349264144743
178937317.40703747,2.7144193293760353
19791723.70409276,2.5335036575662366
14156551.133766884,2.5064757033424283
1693703.4409161257,2.33113349509761
227668125.52152327,2.733249949532074
41693398.29586307,2.595347277305066
202022021.83570737,2.7233272042616243
20861709.836487528,2.538332983863189
48590385.487049334,2.6060589609780576
9310813.046154777,2.4724495996952256
14929900.197875384,2.510090473098388
175200279.2731176,2.711419817738722
40168665.81709767,2.590196945317606
19089483.30616019,2.532370824072597
10321.679477843234,1.9145872962560195
6386058.384845498,2.441201679267787
8303093.111722755,2.4608243831688155
5057133.1853342075,2.421770564581415
1083686.2159238115,2.2961436102705286
9068894.194976732,2.467209829294097
48643768.99078946,2.606677204025028
3281989.7762957877,2.3871874160988273
4160843.3665151224,2.4053670888800167
7103759.043083437,2.450717567080579
397808.07956311305,2.2155700610940268
11346963.864023654,2.488201228030425
35835119.28530084,2.5836303862688794
4223718.052458121,2.4072094867227927
303812602.7196131,2.7570819529506347
954103.5682237335,2.2833215227508736
44151453.67509547,2.5988479219086376
65462395.83154773,2.633366174661808
3125836.1926079015,2.3821840927062112
736632.0194255618,2.2641577147564207
20897681.68987998,2.5382010586279384
9061335.941443834,2.469483954382912
54135929.52738176,2.6169972415229825
3052999.149075465,2.3797593721328054
35567435.66954318,2.5820506751570607
113866965.87367769,2.6763164006478912
303255.605801375,2.1908159972085777
9184909.563329205,2.471098231702018
36134817.74377492,2.5838495174882983
587451.4616870248,2.246461092892132
14833245.716279041,2.5105941999136285
45249206.07551337,2.6034715933499335
274630944.7604003,2.7478627217324894
85630.11164545333,2.0895714229273965
74912115.34283662,2.6450176328297967
182568227.08439863,2.715104493542082
5783601.384155456,2.4353698933329495
61154424.420505635,2.6261669684567406
38996764.08360322,2.590993520297978
75252452.89728044,2.6442436361925736
153577.85001602728,2.1329475303060224
28360272.117739785,2.565067594297669
34344167.04060119,2.5803247281143222
46486168.16082419,2.6042876896688503
6369363.222636295,2.4418487471664356
1503384.1744104722,2.323478153605822
50008590.12863781,2.608859586935789
102223241.65227833,2.668350531949976
14821227.347259102,2.511195073501599
245082506.00214598,2.7395265898559193
162052189.00021085,2.7066325154328856
21112099.28914132,2.5385005596174803
105308691.79577965,2.6698163109256554
110083.06241197973,2.1071710423315073
1035347.902797259,2.2908076172240404
22988839.30861274,2.5475225639966257
11170601.20193957,2.48656016134218
118638246.30587487,2.6792564919269455
93707914.51141183,2.662770021414481
14561054.620743183,2.510089413544994
179899.17826743083,2.15204741964752
39561226.85546782,2.5896812773646576
15629764.456033703,2.5129687575826027
566460.2218073949,2.2421145954940065
31257168.24983424,2.572217133466698
14701193.419888737,2.5085143706844564
5071776.66278818,2.424459899868759
21736876.802352622,2.5415598047487706
92142359.99393131,2.6600735900881514
5950094.714977346,2.434376513677405
388627.71042315493,2.2100662436515797
30974641.258935325,2.569922709897375
7014631.294715618,2.4496708368195326
63699820.4101143,2.6296791008021
61052182.85726811,2.6248859701115346
11722946.933361674,2.4904218075157747
168019600.23158562,2.7082768664691086
482814.6476362013,2.229284629690261
105334.49211138296,2.1052491403633584
2652305.6774233445,2.3672990799637526
1705235.7264925519,2.3318020930708165
5077853.962359361,2.4224030785790984
238775114.6405182,2.736519566093799
3765800.1794297053,2.3944446873316427
2700562.3170694634,2.3712256724248486
89626265.97369096,2.657386348584392
2973479.6513930405,2.3778212830065204
8375201.005792327,2.462891682533755
1428892.8179632826,2.3165033172658367
4862.694231217576,1.8496618081686076
6739668.766179819,2.447525971052445
374317.83129942336,2.2084920820134855
18440318.296792325,2.530209987860679
86642597.33640349,2.6551198663022997
440078917.0115659,2.788364260605324
156671.116851905,2.135938155397661
36164288.438216254,2.581515661772874
10951593.003351381,2.4872740714735673
173951798.0757188,2.7135236867289327
391295.7479105679,2.2137110208993853
2190001.082866326,2.352910259513111
10585770.25808019,2.4806543862614006
159129142.07599545,2.7040281996263325
7986275.671859375,2.4596163949442076
56370163.598643914,2.6210548879302524
44782486.45809214,2.600362729195259
170018415.8637227,2.7111406129553863
644709.2253804263,2.255810016391319
12434662.962866187,2.4948420674699117
21758177.580134824,2.5431289173171465
1300703.6611186776,2.3112897258188196
694040.2985082921,2.2610083480926115
7258196.061329499,2.4523845088841494
30349492.7627766,2.5685496740717295
104024.06932511486,2.1018993017902075
9873314.075482922,2.4758316966485148
412371.6593111893,2.215217083189673
22395847.43701605,2.5437631213189085
2260929.335502856,2.3590961900106557
27378677.318078,2.559381380526041
1619514.3303949481,2.3297917435114877
3944653.6029409952,2.4014852618945914
106069078.22058989,2.6708397649395756
18911735.088417027,2.529834447123714
225527861.80945525,2.7334559195796206
24497979.908414718,2.5536563119523006
731917.671224644,2.2622097709810274
136744477.13858968,2.6939381915536664
606.8411369509039,1.682844682681883
1324866.7468486042,2.311684583115468
3329975.794301815,2.3879798327732553
16541679.674980318,2.5188093383109527
6160865.422710186,2.437233783381258
557031495.587878,2.8076051309935837
1810692.6288452763,2.335022086590281
73024356.49086377,2.6402559019985965
51318600.21574605,2.6117480644840807
3837812.481429063,2.400024465332146
89036611.86283663,2.655631309933549
215265043.28014347,2.7296091099590396
8813829.026527856,2.468832078358647
418106.34638588526,2.2159744727530324
32254.94975809933,2.008836330336528
36579093.36556902,2.5835249332701813
377749785.2024313,2.775371578342192
1431891.1147388057,2.3209116417316413
3790686.258906373,2.398528413260778
15012723.354244296,2.5114268844592473
2961281.0646336908,2.376606435004618
101492054.94411962,2.667659495780751
242158.01214687765,2.1718706945057584
113009.94184600367,2.1081795595548485
20208.464177955764,1.9713938458555957
98568639.3012908,2.6658744391016795
874041.7522803725,2.2777451258323516
23082220.816690832,2.545450252161838
16317582.167732911,2.5197806915764533
2496024.3513028817,2.3623238505468236
1568551.7808745033,2.323472265435815
2637546.8632586524,2.3685045736969146
70587294.74728674,2.6383475869094335
1942225.46598462,2.3444809354380367
37978376.49848683,2.588600416154942
8912790.431303766,2.4660978364153596
34410701.19792503,2.5789585514501665
36929900.18832677,2.5829988705887468
8798949.342114942,2.4668843974240366
34063900.62242415,2.5781093659725034
659617.8680487217,2.255885664887221
60784995.042757764,2.62598360414149
2832648.7987355497,2.375569956111063
813512.1288014504,2.2695170251032257
25654149.965749912,2.553605566471966
33373101.700505015,2.5781785959145527
14308240.128461223,2.506173252193694
26179626.853307422,2.557159168960249
15765284.204128908,2.516622628614094
6900389.694802445,2.4485638196467967
2048862.302934213,2.348048642391112
8504514.99832456,2.466118542539722
1772289.4802060674,2.335435250756056
18767486.531573966,2.528205120700468
1164573.2128942765,2.302094563533948
1153407.843833709,2.2983274759693506
735777.2455629933,2.261465222305512
3528403.558415003,2.3926534012806315
7009217.760526658,2.446573647034498
325879809.552978,2.7633260773759813
10413369.594220504,2.479966488745166
8128030.565908244,2.461400830915451
212638.03101464393,2.1604502935791055
197548206.78571364,2.721455238525145
192406238.17322886,2.720476487818516
3203201.8367826976,2.3844233561692603
1355988.9295070106,2.3147487450923068
15054144.00416772,2.5118216090623693
1926261.3050573233,2.341541051023378
521256.7837506512,2.2356070738667304
1135405.916058054,2.297277057624334
284885.42627204844,2.187755265490487
106711153.98688081,2.672361787264673
396450155.1490536,2.7788947963003006
701264526.6823301,2.8269548407771308
879107.3660834361,2.2801593084876686
4788739.194723293,2.4164502081507897
9888890.042019699,2.478862365645545
13399071.439983927,2.501391984255948
12728189.738634625,2.4965906652526093
17788090.671837736,2.526661475946657
51670.58979522027,2.0432548267401005
3450168.66334976,2.3911205062958016
77722180.88293739,2.6451596529484465
19066257.30950925,2.5297150102631663
364799239.69469464,2.77287494328039
30177843.76308076,2.567814242266859
6915836.269385111,2.4479621461172347
10433251.289354445,2.4817333330042226
175098739.02320066,2.7138298268321535
57109128.84006158,2.6207279652877085
6482658.917635154,2.4437699756314903
43165694.443569936,2.597719671714432
258610.91118467064,2.1786444915145475
106050309.79135497,2.6713896606822467
32407921.28115605,2.574537128889443
2669977.6143970746,2.3672104655835287
10942555.911031488,2.4833018084525293
117557020.85153995,2.681596445447476
42163032.3866991,2.5953845186805067
671496.0144868863,2.2560200603332103
883192.422628125,2.2790504987458826
30730799.19470906,2.5703588110757702
10805587.355890695,2.483893854574653
11143983.837864015,2.4850351424481487
1163749300.9219356,2.866600056459523
10881256.92607909,2.4836484197171167
27953943.762758695,2.564315058441435
504343.52789393073,2.2345533708182512
15673867.439567562,2.515080892327173
8927829.654598823,2.4667940164855744
31021184.309985984,2.5686780711194066
11074891.723798638,2.4872627945478527
19619564.84520779,2.5312673500655913
14216570.451895623,2.506037286447199
16749458.303424956,2.5220839286281493
7149575.701385115,2.452023829512635
16755010.829275621,2.519745397611505
211496.91849104295,2.164467864080133
449320914.4902113,2.789972917290666
76567127.852508,2.644560026500541
54731187.80224208,2.618402907262931
46216545.03756564,2.6037504187722913
29760830.72393729,2.5681365172015767
348028.3366082079,2.203749099974814
201338871.54460603,2.7226191795205597
40222031.587692425,2.5907164176863833
14275046.398260608,2.508441561544526
363768928.4602576,2.772472027073273
478679489.3279554,2.7939724317179717
187468557.3338532,2.7183513413119953
1042268.9973383707,2.291870974139094
1587403.321445121,2.3285347102588485
9781388.27627945,2.475180189468464
178543741.82145044,2.7141128941695913
5880634.479841594,2.4366612546163093
515037.8924597729,2.234364988523463
38223737.99608165,2.5864951433872703
52119526.99759494,2.611348101463063
1015218.2255825426,2.291150296706015
18040953.122729555,2.5249930836805965
425955877.9185936,2.784869431113223
275227480.3492173,2.7498990205173315
1666523.3038012711,2.3308224909749313
6787915.312091151,2.4444824297794336
2255896.269134438,2.355289774382611
13185425.556864217,2.5002860399476026
17896915.074758716,2.527045203412627
2613680.713904047,2.3663814832532943
126269866.0456375,2.686239672143866
106304.4099967694,2.1065425334036187
76703594.71590605,2.646156511985757
7820850.89427287,2.4575413360822305
415096.5994840815,2.218045117126733
409769.44728088524,2.21514101270756
20686643.461133532,2.5382145129777824
133006847.77311589,2.688183579240836
597156596.3609289,2.8148601194707736
74089871.60672161,2.644154577282504
45013006.40084555,2.599751560370957
1369596.1856329183,2.3168969063513636
37381865.870072596,2.584512633270796
8937334.878371224,2.4678159736368115
47506932.96822732,2.606031480374264
6099076.020878674,2.437127007299544
750524.3367418001,2.2670990053887503
2506179.926807536,2.361920756399651
67239138.51946321,2.6332919126697862
20110561.354474735,2.534862699548691
659959.9295481917,2.254340971276617
9082412.452608522,2.470089057100444
10104953.47401842,2.47960461403915
5263090.56854015,2.4254404670590084
5768974.322844765,2.4319072354488838
292652138.14787054,2.7554581588327287
8650850.859750623,2.4659722479518122
125526.2349982216,2.1172982770136475
13154048.200644094,2.501550679070937
2928811.129828795,2.3785059498250147
2609195.1828420903,2.3672749273220455
15226138.003847767,2.513519794299537
11387401.625880506,2.4878052611790418
106823680.98820573,2.6719359839006236
5281126.361986417,2.425210321199252
52450291.16484686,2.615324272192172
10573541.893089918,2.480902341650224
1046138.6959014565,2.292812112034989
709132.4606293914,2.2621033645604243
7098154.41109304,2.449015926248995
15923967.079507148,2.5174850043837513
1374355.1406717629,2.315081322486
259097916.4369048,2.744746458542792
27146640.314693477,2.55932719509664
463951.5261554082,2.2258707230447836
68675414.06247918,2.636734972484914
138329546.42400277,2.692855524402555
259421.1822863806,2.177912855817354
4881767.810341696,2.4172645797475987
106132714.36918402,2.6704004063295566
44205.83400646961,2.0341996505704043
6136699.7170400135,2.43840111196506
37227502.44193887,2.584639409685048
41614520.21710651,2.5957067904848863
9779600.413108679,2.4782732342482534
12430222.781365534,2.495805249954557
2359844.4526808895,2.3612313335499873
56569887.64481482,2.620098511636038
6648944.687638473,2.4442780276473135
54600931.90276127,2.6197108452674445
78983517.45743364,2.6465654926362348
17838401.23494709,2.5280952681675677
35919787.40866924,2.5830481495561153
31404440.91272903,2.573492228300923
25601040.085616525,2.5545886494650567
672202.645798433,2.2583167315541055
3405772.481480926,2.3899908024411345
573056.7037494355,2.244247768120782
13281698.04149376,2.4993166977327665
8669060.065015871,2.466896916424568
59322726.84977989,2.625239179590413
3074413.9365345775,2.3833559058238136
27426868.372271396,2.5613196990749008
110792.09606578178,2.1076903974003702
754668.7366240892,2.2676395435646715
68460215.73123805,2.6364226600667755
7257682.725201965,2.45039861325583
5575562.619098201,2.428698004387528
4240686.760483404,2.4079211856874263
16720751.188284913,2.5207355930199116
103214.50775704924,2.1013414118142797
94009346.63697435,2.6628003933199365
34172299.55849827,2.578510937202112
302340.7270432171,2.190264476754579
1668186.0445321014,2.329565352604953
14630946.044361398,2.5085846292089435
70099901.63324907,2.6368299144353204
22694042.26989563,2.5451940892451113
65986510.83486235,2.632131570561329
247192065.7535256,2.740681625973084
79986120.9178421,2.6460216364922573
3414493.104245459,2.3906865168504225
37379484.40584677,2.5863710796180244
3356567.0335389,2.387352666280891
59652332.115998894,2.6222073911582693
8523581.39042252,2.4646079300009296
2866919.729026774,2.3749495358760635
386255.5775454057,2.2083473030275886
38593816.20869874,2.5875645022112232
14256169.215915903,2.5068114457574784
12146086.81751675,2.492762060763548
6127229.739227551,2.4363856655037117
6788026.506450415,2.44629473996993
12737954.937485691,2.496884656591316
4813147.425287148,2.4181894104953403
1737144.0174816689,2.3372514442607746
35096775.91731272,2.5811503849817545
171244094.8646143,2.710842456002136
1978412.717040719,2.3464135798092935
7901916.563206876,2.4579889634248073
3220918.7711415254,2.38555824883012
3844594.624177422,2.4004437921299164
2121323.901003781,2.3526109735686935
1488305.5007350706,2.321598731599018
15677637.513487302,2.513028063886683
58438090.422909446,2.6229479661861266
1901575.7621354538,2.3411468683129977
129376843.3667899,2.6867767388683688
53463039.83509771,2.616457340690085
711019.9254317294,2.2584746064454504
394682.3872159614,2.2118673055405447
116010199.20660418,2.678557156850579
6721189.875027345,2.446109666918504
34246820.16719637,2.5774733712112896
2826851.8767101844,2.37471056222599
4637756.189755256,2.4148272019894788
51545198.50116864,2.6144559444006634
51158722.26517479,2.611465640199917
4511100.737285681,2.411882658301037
71528.78989384824,2.0733983529358677
17663291.858954284,2.52382469830444
107289027.5224591,2.6733323448985216
24549529.2439388,2.5494313338352628
4180201.3581391796,2.4088487719722456
24225007.03484074,2.549617071031405
982721.3376417765,2.2878578090871846
99516708.28918622,2.6641535247323045
707019528.3260851,2.826266715669765
38968136.64742978,2.590810122084211
9704427.221260097,2.4724750035504424
16331958.07379452,2.5191266425709844
58254609.502458,2.621432899737321
13114.413217425577,1.9312245029466966
62115150.023304425,2.6276643799896253
1003566.8779221037,2.2884958928392067
17453623.95333428,2.52172545194999
157978.76549866432,2.137918304958125
982298.3962551574,2.2860892586556227
7101214.329969189,2.4514211185162416
14915305.484918859,2.508747653767697
200072241.11010677,2.7229782729359893
500015.5598550432,2.230729908714894
15336162.969223896,2.512800471909795
7239336.389256003,2.4523643170024276
34941506.042190686,2.5794257126865543
12129085.12329876,2.494999056311092
8988110.146054082,2.468084839155094
538258.7397809782,2.2393452028725096
372226.39215535426,2.210505202067303
315418.87345811666,2.1975136250780483
16177426.16931851,2.5175283804234265
340248.1598421963,2.201491986559795
328992.5440998326,2.1991054924464364
11078847.331165338,2.4851945048321618
81622055.83773778,2.649834569196075
9425.42998396999,1.9064540936219896
42404239.915317126,2.5963518790811673
1089.7079415414842,1.730031685752256
139145127.11321425,2.693619354048807
141619654.69757476,2.6946174696928002
4051649.3847405696,2.4043645297967675
10839448.192888742,2.4870383161629412
37392923.20925127,2.586972363757223
16790056.49673447,2.520537968350214
53408875.02270164,2.6147351959577483
8247457.9269356,2.4594897230565747
235941497.90290844,2.7357100540248793
36291318.34063693,2.582851118814947
866696.0019418008,2.276307821894508
86164621.18492566,2.655691024273206
57603209.16156213,2.6211891918261747
32815089.8770225,2.5744173719221246
103022536.095085,2.6695930944667583
81282.77136224194,2.085051578001631
18319118.436542004,2.529682570775892
54680012.52757515,2.6174198145250847
2700996.067132509,2.3714317785286134
165646942.2753629,2.707711451921946
254229.1628750304,2.1781428399010565
19464.520668880068,1.965568248851395
1177089855.0556583,2.870439344899713
3915096.0121334624,2.4017156211134925
23723208.196457393,2.548674857107385
18349500.537614163,2.5283493988921717
7055995.454408904,2.4496206507060125
185630224.205829,2.7169435062829774
26436622.595516086,2.5576446152710313
10215504.741770959,2.4799189505267702
12340980.230545402,2.4954845718518506
48446677.81904904,2.6072290109042515
98499839.25793096,2.6663330495085833
249128347.038622,2.7414454986281203
331734.77876180154,2.1969620935570355
11164946.68286535,2.4855257724343596
107307799.13344103,2.6732541840373356
36379889.508352,2.5839889072241187
30946201.14158661,2.5685987000789363
3979101.8713623155,2.4033858416251244
30494.153193574297,2.0027537607883223
63567354.168992534,2.629968492667231
1053129.48448942,2.2931496862186136
8552482.65153269,2.4653615259316655
1354582.6202694334,2.3156804389874095
394452.8422269431,2.212247738412662
32016626.415728245,2.5744969764197636
202648488.64160448,2.723852922804664
93851762.77221836,2.6599618338616
28091651.38890778,2.562428006383568
34081392.575950846,2.5796846302578436
90746577.16258706,2.659130475531919
22079988.33807903,2.540835081487348
17695537.15658408,2.5229170006700556
40822331.99710643,2.5941073535212573
106897.40015416198,2.103902744700627
5829330.9137734,2.4367709025128854
20466121.723310366,2.535188192889471
8282452.455925334,2.461478139759227
1291970438.082818,2.8773000777645548
3887784.44013868,2.400092099400448
4376065.968857703,2.4109140648831673
165114571.52881554,2.7095742329827766
1041450.2674039443,2.2916675441532393
652090146.2216761,2.8216736967068727
36094384.292839244,2.5813402932553915
9482395.473295921,2.4725953913812075
51131406.9584644,2.6108034729103586
65739532.14360226,2.633879543398008
7928316.475152871,2.458351567525639
1012226.4933857616,2.2886994866766
299191119.9354039,2.756228222277701
12815538.357553966,2.499900745943793
104438099.93966824,2.670623061625271
24178097.317761075,2.5505598061596415
8506969.161307652,2.4634904502199593
14372385.060848048,2.5087935537585118
22063288.46166805,2.5421435046803773
52592.6236547203,2.0456608451365605
91173357.13667765,2.6593809832164683
87294797.02532972,2.6547614466354608
2597121.631043636,2.3682689242463715
20287743.602245625,2.534730841336744
17451804.70445358,2.525150005118519
3409712.7297588694,2.390555412718503
3306614.2470256495,2.387645861837343
129859.24783309204,2.1217769165975864
180186622.55934402,2.7140986043018387
51034160.42497456,2.612443248157548
14440553.908281583,2.506425886319153
1211437.4889642731,2.305372102787996
40426320.642298914,2.5931990580440463
140697231.3784803,2.694082787110045
10570220.870934797,2.481697167382708
4421023.873674141,2.410550587851266
394045.33129064325,2.2141586616751767
3675735.15582587,2.3960363444904442
142666671.1318176,2.6950036472524714
29689244.98330991,2.563633178045132
8929282.840393966,2.46730033407537
6349592.899971015,2.4401646534267134
17813677.91449525,2.523058079846435
36496602.70414088,2.5840976026154143
430817.96677013044,2.2185948129560185
52064.64049920731,2.0490777815763486
3665791.8936963123,2.394547276299824
40209738.09183932,2.594083493319187
50290470.36484863,2.6121549808512854
15331664.499943884,2.5152241054602493
11483425.503286384,2.487576287956444
3577563.088299479,2.3931540215909366
40436831.79009019,2.5930461239252103
28500817.280349694,2.5651099873681007
31404244.003253207,2.5709605851780584
5114414.732781901,2.422760403570209
9914485.247051582,2.4763906517949943
12900164.277782084,2.4992429426515694
15184760.875507833,2.5118795276642247
50112027.99978926,2.6112238298689188
2747727.3609365793,2.370982502397998
24076957.647917382,2.5488242375196073
2003324.5244447833,2.34468558366397
1752194.0311145436,2.335335897526522
30912951.484459903,2.570696100310131
71241953.5216781,2.6410725139517184
552166.9692527516,2.2407197557964667
6168730.158861836,2.4388231905733138
4965315.434392603,2.4211839562550748
38737103.016992345,2.589114521206781
179709239.945177,2.7132608537323053
5438395.571505615,2.427647624181811
132910.39124251166,2.1218865529913766
65090002.68965014,2.6321086097583897
1165532.5981188128,2.3033763262028653
4442722.694711682,2.4135208586685475
25809795.51247722,2.5543124010238727
4060724.7732113493,2.405013956452942
15866587.67672485,2.5153146247346787
31340497.340148218,2.57101821849388
13286090.63534016,2.5013565929578268
1246371.3159233385,2.3056659619219944
253596.2669563495,2.1770646199595913
2081.6435502523686,1.7820765327572112
3584621.9629855286,2.394777456022369
16885470.374940395,2.521278119234053
7487790.525472631,2.4544593983909397
5870178.789967128,2.4326768265685454
14291223.088506753,2.5080449705696637
36509662.95369539,2.583531171884829
256631180.380136,2.7423772586990753
121144391.08914827,2.683731401075813
12505667.30538844,2.4958414269804248
19517522.445489157,2.530935443169042
794181.621263385,2.271717824697884
699734.5936885767,2.261158006225456
262234.8169818142,2.179101494675172
17528.043392938773,1.9586064415002191
21358912.88686289,2.5417074539540945
198394514.5412527,2.724031876918785
381204.40240298864,2.2080413738982934
1421128.0505328856,2.3215545628300744
21504967.296279833,2.5408946073086875
783513188.7413368,2.836307224958783
73618097.44201355,2.641121863858965
40093924.49617015,2.5915813229026172
22345216.2096894,2.5422503624238364
19260872.310449854,2.5291612534648604
333564.29745346116,2.199461472477839
21862863.44844651,2.54027027672202
13310921.29536393,2.501217275553244
629269.2587318013,2.250674805492216
12901229.56648438,2.500743072046984
32979025.830317397,2.57557653433168
38383824.78700257,2.5884041528194266
3130200.802457061,2.3828719768865927
10432.50337739655,1.9142966640742953
4009743.227567675,2.4025056076491884
4077699.4143417655,2.404582142671317
19229937.635821916,2.5326374832907983
43653401.30525871,2.5986724068430362
42463152.68502091,2.5967937881347454
96288.71009026519,2.099860539634125
1891689.81927449,2.341551969099428
6007377.186632448,2.435047963684684
2088195.8249808166,2.34894892046267
29759862.932818614,2.568672895422397
3369970.128360331,2.387458744714272
4849775.073385199,2.4169063349075626
41852970.72691362,2.5967651509053584
77191465.31107876,2.6445528371626215
898652.2004016857,2.280900633015321
18724923.156960934,2.5298460187957272
122212826.66314243,2.6850720593936557
9207925.599581057,2.4708088326110014
85500289.8811277,2.653769942421396
5504640.597948259,2.428325893141721
31941099.454844523,2.5733611441570767
17821275.484211847,2.5256987646832934
47735002.887857564,2.6059274118285445
29056075.85742799,2.5666029348257844
4699952.192375018,2.4160034667847867
1088149.2280602024,2.293598405587691
302474.44904576376,2.1894022742632018
12086954.239086568,2.4942645735452937
67313.48421335056,2.06619173527595
1204409.4365738193,2.303795893717613
9445365.056747263,2.474493653373358
1412891.1807838473,2.3182902001841943
31065904.701852575,2.569838372686334
25836964.100630272,2.553611817059862
16971206.06475932,2.5235489385026755
175485810.33180535,2.712617385007673
23275830.57582291,2.545740678158434
5934731.914923543,2.4366913771221332
2697510.3861372215,2.3720550036401398
118738590.8906504,2.678959758078816
113078394.24224143,2.678319130409381
96017328.54912959,2.663179824268075
8283421.650155126,2.4629894264471783
1973740.129668288,2.34655851538424
10004476.592686182,2.475222336474154
1276654.572536448,2.3095495444418055
154128724.72613737,2.702461185614153
2707853.5140893497,2.369125075051093
18605089.26446015,2.530242338856326
2754660743.6940637,2.9409763422498636
5559262.626781686,2.429738778180063
30903626.918314673,2.570679337181755
112317070.70232072,2.675775641539401
76122313.97100456,2.64574262630963
44704463.00179581,2.6002911940480584
16336147.111724535,2.517392175815306
5804884.362548695,2.4319636838137892
23876582.23582185,2.5498178274727468
7782636.537247676,2.4592217774297906
31512930.264904365,2.5710534408128973
3566458.9333297606,2.396122224911102
51084238.012819625,2.6113300749225083
40957807.9321042,2.5939447339725215
28923303.539942745,2.566564508167516
135713931.42183185,2.6888297401301915
141033903.39456818,2.6945790685450244
5674433.149775443,2.429232188305869
44802610.56279888,2.602607147420329
1647869.4554286085,2.3291937598378643
164548310.4464464,2.708075094461391
279195115.654805,2.7501464043678876
5913824.131864655,2.4347481772881303
21428024.03771136,2.539479277096368
13901604.462768145,2.5054623470453383
58689364.769796304,2.6223273121282453
10269151.945258345,2.4801043548457957
732554.5661299358,2.261671393714846
109032724.20999198,2.6723373596011846
89372.05483435863,2.090201641615581
22964.53639000007,1.9788974271458102
177424663.01067644,2.7121728056606096
6542431.685102797,2.4446767519019508
10189836.642805463,2.480422759940255
405846.4719952404,2.212845736310259
59804086.75460492,2.6237172940475952
49138400.519200705,2.6088241644630283
7444502.979167182,2.4549826435214106
242909.89568732286,2.1705223567699092
25945816.38300815,2.5550271344303153
3174347.6398050524,2.3849632530692495
19384877.537385203,2.533242219973037
1402070.0710593478,2.315357960648151
132497088.96264887,2.6896497483314743
47598704.91177523,2.6057139900722226
4868780.267521058,2.4186376360652324
267165064.99914604,2.748479211462953
604642956.3702406,2.813918828265879
7657979.67427247,2.4557238916808757
9524081.33303966,2.4738033947251172
38568642.64123088,2.588538985670754
4278476.542067585,2.405312274840054
141295943.0324924,2.693349429596563
330972935.59920186,2.764302941241535
2029978.3780740239,2.348196570647799
331731.90754619596,2.197145660665777
1330175.5249503152,2.3132483807747635
3898011.456232054,2.399662538629594
1743002500.4949038,2.902070722921941
76660035.26539153,2.6447834248316364
19443470.91085646,2.5328314017745535
49288705.61056027,2.6105988953234056
23444595.490354955,2.5492163219855786
70983578.02220206,2.6387158674841595
5831784.424265258,2.434696547276587
83466703.69727673,2.651758889624845
2629.3955450394405,1.7996863565414443
9320288.864307012,2.472763368204107
193061.83110058488,2.1522429102822396
87967.30007684072,2.0895617252629406
21701343.864159945,2.543242161780796
1020618.7258012862,2.291082567675554
148627861.18117073,2.7002585345395214
219129553.39173734,2.7299280905954544
34387576.88582418,2.576773050499694
8529073.700307501,2.463813778646205
2594335.811830414,2.366909469499004
69243407.05441722,2.636673923642063
74205393.94347776,2.6424213639294316
11705889.623550951,2.4898401077639187
4222595.941989302,2.410238638043555
57231778.038311385,2.620070187037075
54581172.43400902,2.6198167686697933
54780679.1030123,2.6181703442061472
50785636.94755396,2.6093156570607565
17913359.83921578,2.52542789796667
8210408.178449712,2.4633780976823494
75694062.1549459,2.644743802119932
64708.83793293687,2.064007393390742
165606376.3046523,2.7070789455618574
176912281.00628793,2.715090529586366
104517039.04161961,2.6694767859039925
5127305.258021322,2.424259064298698
2465177.9868853563,2.3648302983301708
453444965.43973327,2.791134163965539
37817851.32665811,2.587505093607126
235139659.4528299,2.7373859088246837
594756.0771953803,2.245855749343783
45858000.44679771,2.6022381353209583
18145667.61553109,2.526823189885859
791401.4418631013,2.268728414371142
89064627.98283261,2.657178390910745
332124974.77488637,2.765449693307499
7271771.635611767,2.451832031266404
11084240.782470586,2.4874678254841402
23776777.72366433,2.546689664418945
62750839.48488289,2.630037903541422
119113019.1093597,2.6812564470061155
349449046.4861624,2.7693045609359106
20525240.736173443,2.5387409168426456
9171467.922492739,2.472578986202321
3906881.43887589,2.4001923253588213
2030247.5382420954,2.3474489041554607
6203166.531959647,2.4390194390502327
17991141.62235092,2.5253680605827813
35406382.163699515,2.5820854693176565
22855809.334561717,2.546345798753429
