target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_fdr,spearman_p_fdr,abs_spearman_rho
underutilized_particle_fraction,network_pore_count,20,-0.2852492579591953,0.2228213793722114,-0.2547986631345745,0.278301403741676,0.5152744397982388,0.5720639965801118,0.2547986631345745
underutilized_particle_fraction,network_median_pore_volume_m3,20,0.22027500933970146,0.35071509377355553,0.2158706433217188,0.36067248687000397,0.5915604020830578,0.6870171403586112,0.2158706433217188
underutilized_particle_fraction,inlet_to_internal_throats_per_inlet_pore,20,0.219057545735718,0.35345146192922244,0.21121993940180034,0.37136061641006013,0.5915604020830578,0.6870171403586112,0.21121993940180034
underutilized_particle_fraction,inlet_internal_conductance_cv,20,-0.22586595574015997,0.33830728251283043,-0.20082739291602414,0.39588308712020925,0.5915604020830578,0.6975082963546544,0.20082739291602414
underutilized_particle_fraction,network_minimum_throat_radius_m,20,0.2489278413025978,0.28990383262289965,0.14742385397580798,0.5350921069217449,0.5915604020830578,0.7565438889657393,0.14742385397580798
underutilized_particle_fraction,network_total_pore_volume_m3,20,0.010478262149119344,0.9650288709755289,-0.14742385397580798,0.5350921069217449,0.9918352285026271,0.7565438889657393,0.14742385397580798
underutilized_particle_fraction,inlet_radial_std_over_R,20,0.15459212452912752,0.515194208561897,0.1436630413743843,0.5456709631604011,0.7130790756195396,0.7565438889657393,0.1436630413743843
underutilized_particle_fraction,network_outlet_pores,20,0.15272064972140617,0.5203550011277722,0.1325538152995813,0.5774612919291575,0.7130790756195396,0.7565438889657393,0.1325538152995813
underutilized_particle_fraction,inlet_mean_pair_distance_over_D,20,-0.19324772483026711,0.4143168618640871,-0.12711546592812012,0.5933080867177296,0.6131889555588489,0.7565438889657393,0.12711546592812012
underutilized_particle_fraction,network_mean_degree,20,-0.0875518125247529,0.7135903701487721,-0.1263633034078354,0.5955140480137089,0.8517046353388571,0.7565438889657393,0.1263633034078354
underutilized_particle_fraction,network_analytic_porosity,20,0.01589240751550279,0.9469793823466129,-0.12335465332669647,0.6043718529353508,0.9918352285026271,0.7565438889657393,0.12335465332669647
underutilized_particle_fraction,network_degree_cv,20,-0.23289614835642708,0.3230765430506184,-0.1045505903195781,0.6609051013516336,0.5915604020830578,0.7565438889657393,0.1045505903195781
underutilized_particle_fraction,inlet_min_pair_distance_over_D,20,0.061023125642176934,0.7982833789251668,0.10229410275872389,0.667817307767981,0.8950450006130657,0.7565438889657393,0.10229410275872389
underutilized_particle_fraction,network_pore_volume_cv,20,-0.019132541387024665,0.9361888775537723,-0.10154194023843915,0.6701271441922231,0.9918352285026271,0.7565438889657393,0.10154194023843915
underutilized_particle_fraction,network_mean_throat_length_m,20,0.06937063580918036,0.7713503153818457,0.10154194023843915,0.6701271441922231,0.8918738021602591,0.7565438889657393,0.10154194023843915
underutilized_particle_fraction,network_median_throat_radius_m,20,0.0005767330481735791,0.998074595463766,-0.10003761519786969,0.6747553604289027,0.9980745954637659,0.7565438889657393,0.10003761519786969
underutilized_particle_fraction,network_throat_radius_p10_m,20,0.20593779321152886,0.3837148554052267,0.07220760194733451,0.7622523264993781,0.5915604020830578,0.8257981837373877,0.07220760194733451
underutilized_particle_fraction,network_mean_pore_volume_m3,20,0.11601476677827645,0.6262039886267509,0.06017300162277876,0.8010391800483145,0.7989499165237856,0.8257981837373877,0.06017300162277876
underutilized_particle_fraction,inlet_mean_pore_volume_m3,20,0.14410500490583641,0.5444228593735477,0.05942083910249402,0.8034793139066475,0.7194159213150452,0.8257981837373877,0.05942083910249402
underutilized_particle_fraction,network_mean_throat_radius_m,20,0.09401648233372195,0.6933913808459083,0.009025950243416814,0.9698736769157733,0.8517046353388571,0.9698736769157732,0.009025950243416814
